cycle,modeldate,candidate_inc,candidate_chal,ecwin_inc,ecwin_chal,ecwin_3rd,ec_nomajority,popwin_inc,popwin_chal,popwin_3rd,ev_inc,ev_chal,ev_3rd,ev_inc_hi,ev_chal_hi,ev_3rd_hi,ev_inc_lo,ev_chal_lo,ev_3rd_lo,national_voteshare_inc,national_voteshare_chal,national_voteshare_3rd,nat_voteshare_other,national_voteshare_inc_hi,national_voteshare_chal_hi,national_voteshare_3rd_hi,nat_voteshare_other_hi,national_voteshare_inc_lo,national_voteshare_chal_lo,national_voteshare_3rd_lo,nat_voteshare_other_lo,national_turnout,national_turnout_hi,national_turnout_lo,timestamp,simulations
2020,8/11/2020,Trump,Biden,0.2866,0.71025,,0.00315,0.190525,0.809475,,214.9498,323.0502,,337,433.0,,105.0,201,,46.20192,52.494530000000005,,1.3035459999999999,50.83683,57.101240000000004,,2.0287349999999997,41.59494,47.85249,,0.6627616,,,,19:08:03 11 Aug 2020,40000
2020,8/10/2020,Trump,Biden,0.28395,0.712875,,0.003175,0.19075,0.80925,,214.5426,323.4573,,337,435.0,,103.0,201,,46.190290000000005,52.49098000000001,,1.3187309999999999,50.86157,57.14674,,2.03493,41.552409999999995,47.82245,,0.6770315,,,,23:50:02 10 Aug 2020,40000
2020,8/9/2020,Trump,Biden,0.287175,0.709125,,0.0037,0.194675,0.805325,,215.6911,322.3089,,339,433.0,,105.0,199,,46.24909,52.43238,,1.318526,50.95182,57.08838000000001,,2.041819,41.57322,47.72408,,0.6778314000000001,,,,10:15:37 10 Aug 2020,40000
2020,8/8/2020,Trump,Biden,0.2912,0.7055,,0.0033,0.196425,0.803575,,216.0827,321.9173,,339,433.0,,105.0,199,,46.261590000000005,52.41681,,1.321599,50.90287,57.074909999999996,,2.040766,41.58996,47.74853,,0.6818589,,,,10:19:17 10 Aug 2020,40000
2020,8/7/2020,Trump,Biden,0.29715,0.6992,,0.00365,0.20105,0.79895,,217.1632,320.8368,,340,434.0,,104.0,198,,46.295429999999996,52.385040000000004,,1.3195299999999999,51.017379999999996,57.09568,,2.049613,41.580040000000004,47.65911,,0.6830333000000001,,,,10:19:37 10 Aug 2020,40000
2020,8/6/2020,Trump,Biden,0.2932,0.703325,,0.003475,0.199275,0.800725,,216.8208,321.1793,,341,433.0,,105.0,197,,46.286190000000005,52.39062,,1.323194,51.04249,57.13195,,2.040946,41.55771,47.63836,,0.6809334,,,,10:19:52 10 Aug 2020,40000
2020,8/5/2020,Trump,Biden,0.297725,0.698925,,0.00335,0.20245,0.79755,,217.515,320.485,,341,433.0,,105.0,197,,46.31205,52.36253,,1.32542,51.07544,57.098530000000004,,2.043509,41.558040000000005,47.58785,,0.6848398,,,,10:19:56 10 Aug 2020,40000
2020,8/4/2020,Trump,Biden,0.2804,0.716625,,0.002975,0.1844,0.8156,,212.0597,325.9403,,337,435.0,,103.0,201,,46.10718,52.578590000000005,,1.3142340000000001,50.79708,57.24018,,2.0516419999999997,41.437329999999996,47.889540000000004,,0.6713541999999999,,,,10:22:17 10 Aug 2020,40000
2020,8/3/2020,Trump,Biden,0.28325,0.712975,,0.003775,0.1875,0.8125,,212.9614,325.0386,,337,435.0,,103.0,201,,46.13739,52.54492,,1.317685,50.85131,57.255919999999996,,2.043417,41.4584,47.84332,,0.6747655,,,,10:25:40 10 Aug 2020,40000
2020,8/2/2020,Trump,Biden,0.283925,0.712425,,0.00365,0.187975,0.812025,,213.0605,324.9395,,338,435.0,,103.0,200,,46.13912,52.54113,,1.3197450000000002,50.89564,57.263709999999996,,2.046737,41.42797,47.760870000000004,,0.6751224,,,,10:26:03 10 Aug 2020,40000
2020,8/1/2020,Trump,Biden,0.286075,0.710875,,0.00305,0.188825,0.811175,,212.7638,325.2362,,338,436.0,,102.0,200,,46.11985,52.56146999999999,,1.318686,50.86026,57.29603,,2.046081,41.35671,47.80448,,0.6773493,,,,10:26:11 10 Aug 2020,40000
2020,7/31/2020,Trump,Biden,0.2867,0.710125,,0.003175,0.190775,0.809225,,213.5757,324.4243,,340,436.0,,102.0,198,,46.14778,52.53598,,1.316235,50.893359999999994,57.313340000000004,,2.039262,41.40097,47.77644,,0.6756095,,,,10:26:36 10 Aug 2020,40000
2020,7/30/2020,Trump,Biden,0.2609,0.7359,,0.0032,0.168075,0.831925,,208.4238,329.5762,,334,436.0,,102.0,204,,45.93544,52.748219999999996,,1.316337,50.53705,57.314240000000005,,2.040273,41.39065,48.10459,,0.6791376,,,,10:28:57 10 Aug 2020,40000
2020,7/29/2020,Trump,Biden,0.266675,0.729925,,0.0034,0.170825,0.829175,,209.04,328.96,,335,438.0,,100.0,203,,45.92358,52.74941,,1.327006,50.5773,57.41732,,2.056378,41.25378,48.105259999999994,,0.682309,,,,10:32:02 10 Aug 2020,40000
2020,7/28/2020,Trump,Biden,0.260625,0.7363,,0.003075,0.1666,0.8334,,207.1326,330.8674,,333,440.0,,98.0,205,,45.85881,52.812909999999995,,1.328276,50.51357,57.47815,,2.047201,41.1924,48.15805,,0.6911978,,,,10:32:31 10 Aug 2020,40000
2020,7/27/2020,Trump,Biden,0.26675,0.729775,,0.003475,0.173875,0.826125,,208.6976,329.3023,,336,438.0,,100.0,202,,45.91749,52.742709999999995,,1.339798,50.673809999999996,57.51265,,2.0690630000000003,41.17569,48.00462,,0.6958647,,,,10:32:26 10 Aug 2020,40000
2020,7/26/2020,Trump,Biden,0.267475,0.729375,,0.00315,0.178825,0.821175,,208.3017,329.6984,,336,439.0,,99.0,202,,45.97368,52.687830000000005,,1.3384909999999999,50.72295,57.42074,,2.060007,41.2672,47.954029999999996,,0.6963304,,,,10:33:13 10 Aug 2020,40000
2020,7/25/2020,Trump,Biden,0.262025,0.735,,0.002975,0.180675,0.819325,,209.0473,328.9527,,337,439.0,,99.0,201,,45.99001,52.670559999999995,,1.3394270000000001,50.816959999999995,57.41073000000001,,2.067447,41.24988,47.85799,,0.6928883000000001,,,,10:35:37 10 Aug 2020,40000
2020,7/24/2020,Trump,Biden,0.270275,0.7265,,0.003225,0.183275,0.816725,,209.7756,328.2244,,337,440.0,,98.0,201,,45.99775,52.66726,,1.3349950000000002,50.812709999999996,57.482009999999995,,2.060524,41.15303,47.828520000000005,,0.6884895999999999,,,,10:38:25 10 Aug 2020,40000
2020,7/23/2020,Trump,Biden,0.2641,0.732575,,0.003325,0.181825,0.818175,,207.8097,330.1903,,335,441.0,,97.0,203,,45.94709,52.71225,,1.34066,50.77929,57.56994,,2.080228,41.13475,47.90079,,0.6927854,,,,10:38:51 10 Aug 2020,40000
2020,7/22/2020,Trump,Biden,0.252225,0.745,,0.002775,0.178925,0.821075,,206.5702,331.4298,,335,441.0,,97.0,203,,45.89418,52.778569999999995,,1.327248,50.78386,57.5659,,2.062582,41.08658,47.8844,,0.6800984,,,,10:38:41 10 Aug 2020,40000
2020,7/21/2020,Trump,Biden,0.2583,0.73915,,0.00255,0.185725,0.814275,,208.3234,329.6766,,337,441.0,,97.0,201,,45.95774,52.704119999999996,,1.338143,50.84897,57.6297,,2.07406,41.06457,47.79524,,0.6910916,,,,10:39:48 10 Aug 2020,40000
2020,7/20/2020,Trump,Biden,0.24955,0.74795,,0.0025,0.1779,0.8221,,205.582,332.418,,335,444.0,,94.0,203,,45.83913,52.83022,,1.330654,50.795809999999996,57.7626,,2.062026,40.925340000000006,47.89375,,0.682163,,,,10:42:12 10 Aug 2020,40000
2020,7/19/2020,Trump,Biden,0.2566,0.7408,,0.0026,0.180875,0.819125,,206.8156,331.1844,,334,443.0,,95.0,204,,45.89302,52.79765,,1.309328,50.81057,57.69178,,2.04199,40.967290000000006,47.88055,,0.6704755,,,,10:44:46 10 Aug 2020,40000
2020,7/18/2020,Trump,Biden,0.26135,0.7356,,0.00305,0.181425,0.818575,,207.1693,330.8307,,335,445.0,,93.0,203,,45.888999999999996,52.79903,,1.311972,50.83132,57.750530000000005,,2.044307,40.9453,47.869440000000004,,0.6680883000000001,,,,10:45:11 10 Aug 2020,40000
2020,7/17/2020,Trump,Biden,0.2623,0.73485,,0.00285,0.182225,0.817775,,206.6574,331.3426,,335,444.0,,94.0,203,,45.89483,52.789359999999995,,1.3158020000000001,50.84206,57.7688,,2.05507,40.9332,47.8424,,0.6671382,,,,10:44:52 10 Aug 2020,40000
2020,7/16/2020,Trump,Biden,0.25935,0.73795,,0.0027,0.18045,0.81955,,205.8413,332.1587,,335,445.0,,93.0,203,,45.83747,52.84692,,1.315601,50.77852,57.80231,,2.064911,40.86111,47.907790000000006,,0.6639906999999999,,,,10:46:23 10 Aug 2020,40000
2020,7/15/2020,Trump,Biden,0.2392,0.758,,0.0028,0.1648,0.8352,,202.8228,335.1772,,330,444.0,,94.0,208,,45.71204,52.97364,,1.314317,50.58324,57.782140000000005,,2.0576939999999997,40.9049,48.117459999999994,,0.6696864,,,,10:48:47 10 Aug 2020,40000
2020,7/14/2020,Trump,Biden,0.258525,0.7385,,0.002975,0.1793,0.8207,,205.0833,332.9167,,335,446.0,,92.0,203,,45.80495,52.874080000000006,,1.320971,50.81122,57.864540000000005,,2.058922,40.815690000000004,47.87369,,0.6724886,,,,10:51:08 10 Aug 2020,40000
2020,7/13/2020,Trump,Biden,0.258175,0.73885,,0.002975,0.177825,0.822175,,204.7945,333.2055,,335,446.0,,92.0,203,,45.78563,52.89586,,1.318501,50.83285,57.92501,,2.064288,40.749320000000004,47.83879,,0.6674164,,,,10:51:31 10 Aug 2020,40000
2020,7/12/2020,Trump,Biden,0.27,0.726775,,0.003225,0.18445,0.81555,,206.4143,331.5857,,337,446.0,,92.0,201,,45.85665,52.818999999999996,,1.324355,50.9687,57.89326,,2.064648,40.79765,47.721940000000004,,0.6759626,,,,10:51:04 10 Aug 2020,40000
2020,7/11/2020,Trump,Biden,0.27945,0.71715,,0.0034,0.1946,0.8054,,208.5454,329.4546,,338,446.0,,92.0,200,,45.9315,52.73925,,1.329244,51.06208,57.841359999999995,,2.07124,40.82366,47.598659999999995,,0.6713284,,,,10:52:57 10 Aug 2020,40000
2020,7/10/2020,Trump,Biden,0.2752,0.7216,,0.0032,0.18985,0.81015,,207.4411,330.5589,,338,446.0,,92.0,200,,45.90247,52.775180000000006,,1.322349,51.00501,57.900380000000006,,2.069298,40.77045,47.68229,,0.6659154,,,,10:55:24 10 Aug 2020,40000
2020,7/9/2020,Trump,Biden,0.2727,0.72455,,0.00275,0.189925,0.810075,,208.0501,329.9499,,337,444.0,,94.0,201,,45.90316,52.776,,1.320845,51.005320000000005,57.83776999999999,,2.0619669999999997,40.8556,47.66722,,0.6737901999999999,,,,10:57:25 10 Aug 2020,40000
2020,7/8/2020,Trump,Biden,0.269625,0.727375,,0.003,0.185725,0.814275,,206.8318,331.1682,,337,446.0,,92.0,201,,45.85991,52.81811,,1.321982,50.988009999999996,57.891780000000004,,2.06713,40.75243,47.69514,,0.6688289000000001,,,,10:57:48 10 Aug 2020,40000
2020,7/7/2020,Trump,Biden,0.2684,0.728375,,0.003225,0.184825,0.815175,,206.8485,331.1515,,337,446.0,,92.0,201,,45.85553,52.82038000000001,,1.324095,50.93465,57.893409999999996,,2.085074,40.77628,47.73086,,0.6621054,,,,10:57:16 10 Aug 2020,40000
2020,7/6/2020,Trump,Biden,0.28085,0.7158,,0.00335,0.1989,0.8011,,211.0341,326.9659,,339,444.0,,94.0,199,,46.006820000000005,52.66445,,1.328738,51.19341,57.794369999999994,,2.070406,40.84578,47.484140000000004,,0.6696514,,,,10:59:26 10 Aug 2020,40000
2020,7/5/2020,Trump,Biden,0.23735,0.759375,,0.003275,0.156425,0.843575,,202.7701,335.2299,,326,443.0,,95.0,212,,45.65043,53.031009999999995,,1.318557,50.38384,57.78221,,2.045832,40.91089,48.25012,,0.6748976999999999,,,,11:01:55 10 Aug 2020,40000
2020,7/4/2020,Trump,Biden,0.239875,0.75685,,0.003275,0.159775,0.840225,,203.1415,334.8585,,326,444.0,,94.0,212,,45.65899,53.02658,,1.314429,50.453309999999995,57.82705,,2.047497,40.84191,48.237390000000005,,0.6702497,,,,11:03:40 10 Aug 2020,40000
2020,7/3/2020,Trump,Biden,0.238125,0.75895,,0.002925,0.156225,0.843775,,201.9703,336.0297,,326,445.0,,93.0,212,,45.599090000000004,53.088969999999996,,1.3119370000000001,50.39472,57.8764,,2.047345,40.80989,48.28157,,0.6673131999999999,,,,11:04:06 10 Aug 2020,40000
2020,7/2/2020,Trump,Biden,0.240025,0.7563,,0.003675,0.159175,0.840825,,202.9859,335.0142,,327,444.0,,94.0,211,,45.64618,53.04318000000001,,1.310638,50.45094,57.82728,,2.046242,40.84299,48.2515,,0.6632474,,,,11:03:27 10 Aug 2020,40000
2020,7/1/2020,Trump,Biden,0.23535,0.761525,,0.003125,0.162675,0.837325,,202.0124,335.9876,,327,446.0,,92.0,211,,45.62083,53.071580000000004,,1.307595,50.488659999999996,57.953340000000004,,2.0400259999999997,40.74539,48.21278,,0.6615871,,,,11:05:57 10 Aug 2020,40000
2020,6/30/2020,Trump,Biden,0.235475,0.761375,,0.00315,0.161425,0.838575,,202.2096,335.7904,,328,446.0,,92.0,210,,45.6191,53.071619999999996,,1.309282,50.48285,57.91264,,2.0458830000000003,40.79374,48.195409999999995,,0.6640404999999999,,,,11:08:25 10 Aug 2020,40000
2020,6/29/2020,Trump,Biden,0.209525,0.78785,,0.002625,0.136775,0.863225,,196.828,341.17199999999997,,318,446.0,,92.0,220,,45.39993,53.29433,,1.305736,50.07216,57.93801,,2.030914,40.733059999999995,48.61784,,0.6649159,,,,11:09:55 10 Aug 2020,40000
2020,6/28/2020,Trump,Biden,0.211325,0.785625,,0.00305,0.1372,0.8628,,196.2056,341.7944,,318,446.0,,92.0,220,,45.402120000000004,53.29407,,1.303815,50.07193,57.91076999999999,,2.0314080000000003,40.792559999999995,48.59251,,0.6616051,,,,11:10:24 10 Aug 2020,40000
2020,6/27/2020,Trump,Biden,0.2081,0.788425,,0.003475,0.1349,0.8651,,196.2634,341.7366,,317,446.0,,92.0,221,,45.40378,53.29099,,1.305233,50.05018,57.91059,,2.030622,40.77088,48.67001,,0.6599335999999999,,,,11:09:37 10 Aug 2020,40000
2020,6/26/2020,Trump,Biden,0.206375,0.79055,,0.003075,0.1373,0.8627,,195.4595,342.5405,,317,448.0,,90.0,221,,45.363040000000005,53.336890000000004,,1.300071,50.07875,58.02941,,2.029991,40.671459999999996,48.61265,,0.6623694999999999,,,,11:12:25 10 Aug 2020,40000
2020,6/25/2020,Trump,Biden,0.21695,0.7795,,0.00355,0.14275,0.85725,,198.2772,339.7228,,320,446.0,,92.0,218,,45.471140000000005,53.230030000000006,,1.298833,50.17564,57.90521,,2.029225,40.788509999999995,48.51783,,0.655317,,,,11:14:55 10 Aug 2020,40000
2020,6/24/2020,Trump,Biden,0.210325,0.786725,,0.00295,0.139475,0.860525,,196.5073,341.4927,,318,447.0,,91.0,220,,45.38713,53.31142,,1.301456,50.10804,58.0117,,2.035001,40.658409999999996,48.58786,,0.6588315,,,,11:16:09 10 Aug 2020,40000
2020,6/23/2020,Trump,Biden,0.2171,0.780075,,0.002825,0.1458,0.8542,,197.761,340.23900000000003,,322,447.0,,91.0,216,,45.44068,53.2442,,1.315118,50.26096,57.9963,,2.056763,40.67317,48.44623,,0.6635909999999999,,,,11:16:41 10 Aug 2020,40000
2020,6/22/2020,Trump,Biden,0.2154,0.7816,,0.003,0.1423,0.8577,,198.0367,339.9633,,320,447.0,,91.0,218,,45.408809999999995,53.28255,,1.308633,50.194359999999996,58.075,,2.0485029999999997,40.59536,48.48858,,0.6628679,,,,11:15:47 10 Aug 2020,40000
2020,6/21/2020,Trump,Biden,0.2195,0.777475,,0.003025,0.147625,0.852375,,199.1915,338.8086,,322,446.0,,92.0,216,,45.485040000000005,53.207269999999994,,1.30769,50.30505,57.9707,,2.0312349999999997,40.70179,48.40547,,0.6615897,,,,11:18:56 10 Aug 2020,40000
2020,6/20/2020,Trump,Biden,0.222,0.77515,,0.00285,0.1485,0.8515,,199.5023,338.4977,,322,446.0,,92.0,216,,45.49785,53.1989,,1.303245,50.29456,57.981590000000004,,2.0286310000000003,40.72705,48.413959999999996,,0.6607718,,,,11:21:24 10 Aug 2020,40000
2020,6/19/2020,Trump,Biden,0.225175,0.771925,,0.0029,0.1517,0.8483,,200.5645,337.4355,,325,446.0,,92.0,213,,45.53778,53.14845,,1.313769,50.375890000000005,57.973659999999995,,2.045823,40.7263,48.32314,,0.6591908000000001,,,,11:45:11 10 Aug 2020,40000
2020,6/18/2020,Trump,Biden,0.2375,0.75945,,0.00305,0.1602,0.8398,,201.7995,336.2005,,329,446.0,,92.0,209,,45.61443,53.072219999999994,,1.313351,50.51035,57.92015,,2.051174,40.76797,48.17367,,0.6700203,,,,11:46:38 10 Aug 2020,40000
2020,6/17/2020,Trump,Biden,0.235175,0.761575,,0.00325,0.160625,0.839375,,202.0645,335.9355,,327,446.0,,92.0,211,,45.61938,53.05688000000001,,1.323733,50.49227,57.913140000000006,,2.059546,40.75835,48.17007,,0.6750205,,,,11:47:02 10 Aug 2020,40000
2020,6/16/2020,Trump,Biden,0.2396,0.75675,,0.00365,0.1632,0.8368,,203.4893,334.5107,,328,444.0,,94.0,210,,45.68271,52.996140000000004,,1.321142,50.54545,57.88606,,2.061718,40.80315,48.15334,,0.6680158,,,,11:25:22 10 Aug 2020,40000
2020,6/15/2020,Trump,Biden,0.2478,0.749025,,0.003175,0.16485,0.83515,,205.0138,332.9862,,328,442.5,,95.5,210,,45.758109999999995,52.926669999999994,,1.315226,50.5504,57.722519999999996,,2.055342,40.9251,48.126000000000005,,0.6673416999999999,,,,11:27:55 10 Aug 2020,40000
2020,6/14/2020,Trump,Biden,0.234775,0.76255,,0.002675,0.153375,0.846625,,201.995,336.005,,326,443.0,,95.0,212,,45.60586,53.07205,,1.3220889999999998,50.351459999999996,57.8587,,2.051385,40.85883,48.30339,,0.6721538,,,,11:51:25 10 Aug 2020,40000
2020,6/13/2020,Trump,Biden,0.23715,0.75935,,0.0035,0.1587,0.8413,,203.3475,334.6525,,326,443.0,,95.0,212,,45.68189,53.003980000000006,,1.314134,50.4464,57.771469999999994,,2.0517849999999997,40.89159,48.24353,,0.6686158,,,,11:52:52 10 Aug 2020,40000
2020,6/12/2020,Trump,Biden,0.24235,0.7543,,0.00335,0.1589,0.8411,,203.924,334.07599999999996,,326,442.0,,96.0,212,,45.73086,52.94989,,1.3192469999999998,50.44556,57.685880000000004,,2.043238,40.99991,48.22766,,0.672668,,,,11:22:22 10 Aug 2020,40000
2020,6/11/2020,Trump,Biden,0.245325,0.75125,,0.003425,0.16185,0.83815,,204.4158,333.5842,,328,442.0,,96.0,210,,45.765859999999996,52.9145,,1.3196370000000002,50.50735,57.66437,,2.038496,41.04717,48.18432,,0.6725276,,,,11:31:50 10 Aug 2020,40000
2020,6/10/2020,Trump,Biden,0.28395,0.711825,,0.004225,0.1819,0.8181,,211.3559,326.6442,,333,438.0,,100.0,205,,46.011140000000005,52.67278,,1.316082,50.75439,57.43366999999999,,2.049852,41.276790000000005,47.92501,,0.6655345,,,,11:34:24 10 Aug 2020,40000
2020,6/9/2020,Trump,Biden,0.288525,0.7072,,0.004275,0.188,0.812,,213.6465,324.3535,,334,435.0,,103.0,204,,46.1313,52.5538,,1.314901,50.85634,57.30523,,2.0470770000000003,41.385940000000005,47.837140000000005,,0.6707772,,,,11:57:35 10 Aug 2020,40000
2020,6/8/2020,Trump,Biden,0.303425,0.692525,,0.00405,0.1998,0.8002,,216.1307,321.8693,,337,434.0,,104.0,201,,46.24477,52.43583,,1.319401,50.993320000000004,57.17598,,2.051627,41.524570000000004,47.69545,,0.6739508000000001,,,,11:59:04 10 Aug 2020,40000
2020,6/7/2020,Trump,Biden,0.302275,0.6935,,0.004225,0.19975,0.80025,,216.488,321.512,,337,434.0,,104.0,201,,46.2737,52.41333,,1.3129709999999999,51.05724,57.1865,,2.049617,41.49504,47.63892,,0.668447,,,,11:28:26 10 Aug 2020,40000
2020,6/6/2020,Trump,Biden,0.30525,0.69085,,0.0039,0.201325,0.798675,,217.2131,320.7869,,338,433.0,,105.0,200,,46.31012,52.378,,1.311875,51.04198,57.07314,,2.0509,41.62245,47.62445,,0.6645366,,,,11:47:23 10 Aug 2020,40000
2020,6/5/2020,Trump,Biden,0.30775,0.687725,,0.004525,0.20515,0.79485,,218.2592,319.7408,,339,432.0,,106.0,199,,46.36461,52.32565,,1.309747,51.10926,57.06739,,2.035725,41.62989,47.558820000000004,,0.6656065999999999,,,,11:40:55 10 Aug 2020,40000
2020,6/4/2020,Trump,Biden,0.28835,0.70755,,0.0041,0.187825,0.812175,,213.6946,324.3054,,335,434.0,,104.0,203,,46.17122,52.521840000000005,,1.3069389999999999,50.82633,57.19538000000001,,2.039343,41.49159,47.87417,,0.6616863000000001,,,,12:03:40 10 Aug 2020,40000
2020,6/3/2020,Trump,Biden,0.292525,0.703475,,0.004,0.190275,0.809725,,214.5781,323.4219,,335,433.0,,105.0,203,,46.22312,52.476290000000006,,1.3005879999999999,50.8365,57.11295,,2.0274259999999997,41.60196,47.858909999999995,,0.6611355999999999,,,,11:24:29 10 Aug 2020,40000
2020,6/2/2020,Trump,Biden,0.293975,0.70225,,0.003775,0.1923,0.8077,,214.024,323.976,,337,435.0,,103.0,201,,46.17807,52.50252,,1.319418,50.949329999999996,57.25561999999999,,2.049306,41.44363,47.74026,,0.6755669,,,,11:34:32 10 Aug 2020,40000
2020,6/1/2020,Trump,Biden,0.2959,0.700575,,0.003525,0.1943,0.8057,,215.0013,322.9987,,337,435.0,,103.0,201,,46.20322,52.47558000000001,,1.321204,50.93565,57.19166,,2.042146,41.49165,47.73165,,0.6759679,,,,11:53:49 10 Aug 2020,40000
